Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
56,0.9299171842650104,0.9299171842650104,0.9301760344587031,0.9302128387716284,0.8825347357956053,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8329710900001374,0.0007930300000225543,0.003022380000038538,0.00011617000000114785,5.2,5.3,1271.8,2716.5
57,0.9299171842650104,0.9299171842650104,0.9301760344587031,0.9302128387716284,0.8825347357956053,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8354732899995725,0.0008007399996131426,0.0030726000000868225,0.00012076999992132187,5.2,5.3,1271.8,2716.5
58,0.9299171842650104,0.9299171842650104,0.9301760344587031,0.9302128387716284,0.8825347357956053,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8409203299999717,0.000793820000035339,0.003034509999997681,0.00011594000006880379,5.2,5.3,1271.8,2716.5
59,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.832999159999963,0.0007659700000658632,0.002976170000329148,0.0001121099998272257,5.2,5.3,1263.3,2702.1
60,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.836150009999983,0.00077980000005482,0.002988799999729963,0.00011521000033098971,5.2,5.3,1263.3,2702.1
61,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8302227999998649,0.0007878499996877508,0.0029877499999201975,0.00011343000005581416,5.2,5.3,1263.3,2702.1
62,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8306811599999492,0.0007907300001534168,0.002982420000262209,0.00011753000017051818,5.2,5.3,1263.3,2702.1
63,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8275322200002847,0.0007678300004045014,0.0029687400003240326,0.00010828000013134443,5.2,5.3,1263.3,2702.1
64,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.828534430000218,0.0007664199998544064,0.0030114799999864774,0.00010878000011871336,5.2,5.3,1263.3,2702.1
65,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8380541300002733,0.0008206000004065573,0.0032541200002015104,0.00012322000002313872,5.2,5.3,1263.3,2702.1
