Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
66,0.9313457556935818,0.9342236024844721,0.9319513294496439,0.9339557612215073,0.8787279216946736,0.8993866471692558,0.9421666666666668,0.9126666666666667,0.036590960000285125,0.0005299600003127125,0.0038568100002521533,0.0001136199996835785,6.5,5.4,1459.8,2661.2
67,0.9342236024844721,0.9442443064182194,0.9345387415418639,0.9441998647112044,0.8866892109500805,0.9152367415193503,0.9333333333333332,0.9251666666666667,0.03675633000002563,0.0005261399999653804,0.0039070800003173645,0.00011469999990367796,6.7,5.4,1460.0,2602.7
68,0.9213457556935818,0.9470600414078675,0.9220109671178672,0.9466829075603076,0.8574817825852309,0.9375605820133556,0.9296666666666666,0.9135,0.036101229999803766,0.000511460000234365,0.004044269999940298,0.00011120000017399434,6.4,5.0,1502.0,2618.0
69,0.9385300207039338,0.9499585921325051,0.9388315223883927,0.9500964364321771,0.8973049464278849,0.9082303622303624,0.9336666666666668,0.9543333333333333,0.03397593999980018,0.0005375300001105643,0.0034440199997334275,0.0001201299999593175,5.8,5.1,1348.8,2588.6
70,0.9299585921325052,0.9269979296066253,0.9297347396207913,0.9272995329831891,0.8983877490208296,0.8773650793650793,0.9090000000000001,0.9253333333333333,0.03814397000005556,0.0005593300000327872,0.004008820000308333,0.00012893000020994805,6.9,5.0,1451.8,2545.1
71,0.9256314699792961,0.935631469979296,0.9265053299646642,0.9357325576583507,0.8544446932377966,0.8902298812298811,0.95,0.9293333333333333,0.03456489000000147,0.0005674299996826449,0.0036839999998846905,0.00012076000002707588,6.2,5.5,1408.7,2732.6
72,0.918488612836439,0.942815734989648,0.9186845813889007,0.9426851178030544,0.8674349917393396,0.9135500168108864,0.9083333333333334,0.9251666666666665,0.03681170000018028,0.0005205099998420338,0.004001379999863275,0.00012630000037461286,7.1,4.8,1502.1,2516.0
73,0.9385093167701865,0.937080745341615,0.9391353474924033,0.93723525733204,0.8797761497761497,0.897583054626533,0.9543333333333335,0.9255000000000001,0.036695680000229915,0.0005499700002474129,0.0037921200000710087,0.00012759999990521464,6.4,5.9,1434.5,2747.6
74,0.9342236024844721,0.9456521739130436,0.9343115208533803,0.945784954552513,0.8942813080639167,0.9123237953672737,0.9208333333333332,0.9334999999999999,0.03657286999950884,0.00053325999979279,0.0035075700003289966,0.00011085999958595493,6.5,5.1,1391.8,2617.1
75,0.9270393374741202,0.9270600414078676,0.9276409743180117,0.9274435193051304,0.8663042067331373,0.8778485432339955,0.9376666666666666,0.9299999999999999,0.03416681999970024,0.0005304900001647184,0.003483730000152718,0.00011897999993379927,6.2,5.2,1374.7,2675.6
76,0.9184057971014493,0.9413457556935818,0.9184535517779853,0.9414098582860548,0.8683916620029208,0.9050992196209586,0.9088333333333335,0.9293333333333333,0.037825550000161454,0.0006088100002671126,0.003996629999892321,0.0001180000002932502,7.1,5.8,1502.4,2645.9
77,0.9356521739130436,0.9371014492753623,0.936137138811973,0.9370623647574142,0.8900487288268397,0.9012478311162523,0.9376666666666666,0.9208333333333334,0.03543957999972917,0.0005695600002582069,0.0037411100001918385,0.00012841999996453523,6.8,5.4,1400.0,2631.5
78,0.9371221532091099,0.935631469979296,0.9376568650960581,0.9359144728535658,0.8839572137008419,0.8909869997965147,0.95,0.9375,0.03234675000021525,0.0005084900001747882,0.0034435399997164496,0.00010556999986874871,6.3,5.4,1374.6,2602.7
79,0.9242443064182195,0.9485300207039338,0.9242449871845094,0.948890167123151,0.8861888763833843,0.901053492484527,0.9046666666666667,0.9583333333333334,0.033771690000139645,0.0005241599999862955,0.003394789999947534,0.00011395000001357403,6.8,5.6,1375.4,2675.0
80,0.9213250517598345,0.9342443064182195,0.9222238852287477,0.934446546648202,0.8468215098799806,0.8849524381443421,0.9458333333333334,0.9333333333333332,0.032297980000294046,0.000515589999849908,0.0031298500003686057,0.0001118099999075639,5.9,5.4,1306.8,2559.2
81,0.9328157349896481,0.9356107660455487,0.9330453398602406,0.9356339934108565,0.8885501165501164,0.9049966699966701,0.9333333333333333,0.9126666666666667,0.033590730000105394,0.0005218900003455928,0.0033496100000775185,0.00011267999998381129,6.7,5.2,1366.1,2573.9
82,0.9084679089026915,0.9385300207039338,0.9088367281402286,0.9388689081284269,0.8513262353458707,0.8896401286536217,0.8958333333333333,0.9421666666666667,0.032247280000228785,0.0005195500001718756,0.0030823000000964385,0.00011841000050480944,6.0,5.2,1289.8,2545.1
83,0.9356107660455487,0.9371014492753623,0.9359578277854862,0.9373845957755851,0.8908743076569163,0.8948726643726644,0.9293333333333333,0.9296666666666666,0.03232325000026322,0.0005154699998456636,0.003288609999435721,0.00011825999990833225,6.0,5.1,1348.7,2530.7
84,0.9342028985507247,0.9442236024844721,0.9346366283969397,0.9444337833422077,0.8785894450377209,0.9021501212153387,0.9458333333333334,0.9416666666666668,0.03415590000004158,0.0005115100002512918,0.0034248400001160918,0.00010952999982691836,6.6,5.0,1375.2,2429.0
85,0.9327536231884059,0.9285300207039338,0.9328648424750845,0.9287304203437742,0.8963543348760739,0.886187554879459,0.9175000000000001,0.9126666666666667,0.03733083000006445,0.0005282500002067536,0.003728949999640463,0.00010919999967882177,7.4,5.8,1434.9,2718.5
86,0.9256935817805383,0.9342443064182195,0.9261699281121192,0.9344569391899681,0.8659668849668851,0.8904292929292928,0.9333333333333332,0.9291666666666666,0.03229039000034391,0.0004994499999156687,0.003163770000173827,0.00010617999996611615,6.0,4.7,1315.4,2515.7
87,0.9312629399585921,0.9442443064182194,0.9314940149117685,0.9444576016976354,0.880167522770971,0.9077737190345886,0.9333333333333333,0.9375000000000002,0.03093637999954808,0.0004983199994967435,0.0032940799996140414,0.00010306999975000508,5.8,5.3,1339.5,2588.9
88,0.9299585921325052,0.935631469979296,0.9305241612260293,0.936141769008386,0.8726488431026806,0.8791708661708661,0.942,0.9461666666666666,0.034890829999858396,0.0005153200001586811,0.0035069100000328034,0.00010440999958518659,6.9,5.2,1400.8,2573.9
