Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
59,0.9256521739130437,0.9242028985507247,0.9250628851893818,0.9235729621694746,0.9126121776773951,0.9124145492188971,0.8673333333333334,0.8631666666666667,0.6788744199997382,0.00071496999989904,0.002385560000220721,0.00011488000036479207,4.1,4.1,1120.5,2385.9
60,0.9227536231884059,0.9227329192546584,0.9220620299310589,0.9218965388384097,0.9121980990024469,0.915714944475814,0.859,0.8548333333333333,0.6813142599999992,0.0007075100000292877,0.0023907599997983198,0.00010884000002988614,4.1,4.1,1112.0,2371.2
61,0.9227536231884059,0.921304347826087,0.9220620299310589,0.9205271803761563,0.9121980990024469,0.9119600037643515,0.859,0.8548333333333333,0.6822159999999713,0.0007008499998846674,0.0023760000005495384,0.00010347999977966538,4.1,4.1,1112.0,2371.2
62,0.9227536231884059,0.9227329192546584,0.9220620299310589,0.9218965388384097,0.9121980990024469,0.915714944475814,0.859,0.8548333333333333,0.686504160000186,0.0007309500000701519,0.0023711999998340615,0.00011312999995425344,4.1,4.1,1112.0,2371.2
63,0.9227536231884059,0.921304347826087,0.9221382204072495,0.9206033708523469,0.9093134836178315,0.9090753883797362,0.8631666666666666,0.859,0.6761377300003005,0.0007088299995302805,0.0023267699998541502,0.00011725000003934838,4.0,4.0,1095.0,2342.4
64,0.9227536231884059,0.9227329192546584,0.9221382204072495,0.9219727293146003,0.9093134836178315,0.9128303290911987,0.8631666666666666,0.859,0.6778941700000359,0.0007228399999803514,0.002311850000114646,0.00011590000012802193,4.0,4.0,1095.0,2342.4
65,0.9227536231884059,0.921304347826087,0.9221382204072495,0.9206033708523469,0.9093134836178315,0.9090753883797362,0.8631666666666666,0.859,0.6743903800001135,0.0007135999998354236,0.002251849999629485,0.00011610999972617719,3.9,3.9,1086.5,2328.0
66,0.9227536231884059,0.9227536231884059,0.9221382204072495,0.9221382204072495,0.9093134836178315,0.9093134836178315,0.8631666666666666,0.8631666666666666,0.669347359999847,0.0007145899999159155,0.0022250599995459197,0.00011889999987033662,3.7,3.7,1069.5,2299.2
67,0.9227536231884059,0.9241821946169774,0.9221382204072495,0.9235075788695027,0.9093134836178315,0.913068424329294,0.8631666666666666,0.8631666666666666,0.6651586200003294,0.0007217099997433252,0.0021534099998461896,0.00013207000010879711,3.5,3.5,1052.5,2270.4
68,0.9227536231884059,0.9227536231884059,0.9221382204072495,0.9221382204072495,0.9093134836178315,0.9093134836178315,0.8631666666666666,0.8631666666666666,0.6634516400001302,0.0006820299995524692,0.002106700000149431,0.00010605999977997271,3.4,3.4,1044.0,2256.0
69,0.9227536231884059,0.921304347826087,0.9221382204072495,0.9206033708523469,0.9093134836178315,0.9090753883797362,0.8631666666666666,0.859,0.6616749300001175,0.0007109300002412055,0.0020742400003655346,0.00011463999999250518,3.4,3.4,1044.0,2256.0
70,0.9227536231884059,0.9227536231884059,0.9221382204072495,0.9221382204072495,0.9093134836178315,0.9093134836178315,0.8631666666666666,0.8631666666666666,0.6591459499995835,0.0007133100005376036,0.0020760399998835054,0.00011460999976407039,3.4,3.4,1044.0,2256.0
71,0.9227536231884059,0.921304347826087,0.9221382204072495,0.9206033708523469,0.9093134836178315,0.9090753883797362,0.8631666666666666,0.859,0.6560585799996261,0.0006964199998037657,0.0020578699997713555,0.00011003000035998411,3.3,3.3,1035.5,2241.6
72,0.9227536231884059,0.9227536231884059,0.9221382204072495,0.9221382204072495,0.9093134836178315,0.9093134836178315,0.8631666666666666,0.8631666666666666,0.6558801600000151,0.0007077300000673858,0.0020515800002613104,0.00011775999955716543,3.3,3.3,1035.5,2241.6
73,0.9227536231884059,0.921304347826087,0.9221382204072495,0.9206033708523469,0.9093134836178315,0.9090753883797362,0.8631666666666666,0.859,0.6562482200000886,0.0007059300001856173,0.0020670400002927637,0.00011534999994182727,3.3,3.3,1035.5,2241.6
74,0.9227536231884059,0.921304347826087,0.9221382204072495,0.9206033708523469,0.9093134836178315,0.9090753883797362,0.8631666666666666,0.859,0.6556201800000053,0.0007010900000750553,0.0020518399998763924,0.00011679999970510835,3.3,3.3,1035.5,2241.6
75,0.9227536231884059,0.9227329192546584,0.9221382204072495,0.9219727293146003,0.9093134836178315,0.9128303290911987,0.8631666666666666,0.859,0.6738413600000058,0.0007155399996918276,0.002108609999959299,0.0001307600001382525,3.3,3.3,1035.5,2241.6
76,0.9227536231884059,0.921304347826087,0.9221382204072495,0.9206033708523469,0.9093134836178315,0.9090753883797362,0.8631666666666666,0.859,0.657814789999793,0.0007044600000881473,0.0020700499997474255,0.0001143700003012782,3.3,3.3,1035.5,2241.6
77,0.9227536231884059,0.9227329192546584,0.9221382204072495,0.9219727293146003,0.9093134836178315,0.9128303290911987,0.8631666666666666,0.859,0.658723370000007,0.0006874000002426329,0.002076949999536737,0.0001084100003936328,3.3,3.3,1035.5,2241.6
78,0.9227536231884059,0.9241821946169774,0.9221382204072495,0.9235075788695027,0.9093134836178315,0.913068424329294,0.8631666666666666,0.8631666666666666,0.656462079999983,0.0006950300003154553,0.0020947099999830245,0.00011045999981433852,3.3,3.3,1035.5,2241.6
79,0.9227536231884059,0.9227536231884059,0.9221382204072495,0.9221382204072495,0.9093134836178315,0.9093134836178315,0.8631666666666666,0.8631666666666666,0.6592153600000529,0.0007123999997929786,0.0020721099999718717,0.00011846000015793833,3.3,3.3,1035.5,2241.6
80,0.919896480331263,0.919896480331263,0.9195044387774916,0.9195044387774916,0.8960017953061431,0.8960017953061431,0.8711666666666666,0.8711666666666666,0.6568088000003627,0.0006914399997185683,0.0020319200002631987,0.0001080900001397822,3.3,3.3,1027.0,2227.2
81,0.919896480331263,0.9213250517598345,0.9195471739057395,0.9209165323679926,0.8923496213930996,0.896104562104562,0.8753333333333334,0.8753333333333334,0.6484049200000299,0.0006893499998113839,0.001990989999831072,0.00010915000057138968,3.3,3.3,1018.5,2212.8
82,0.9213250517598345,0.9198757763975156,0.9212643384133431,0.9197294888584405,0.8794902585337369,0.8792521632956415,0.8961666666666668,0.892,0.6438542199999574,0.0006782500002373126,0.0019229499997891254,0.00010669000021152897,3.3,3.3,1001.5,2184.0
83,0.9213250517598345,0.9198757763975156,0.9216207621583574,0.920085912603455,0.8710751112686597,0.8708370160305643,0.9128333333333334,0.9086666666666666,0.6401828699999896,0.0007020600001851563,0.0018692200004807092,0.00011595000014494872,3.3,3.3,993.0,2169.6
84,0.9213250517598345,0.921304347826087,0.9216207621583574,0.9214619635171255,0.8710751112686597,0.8733101343101343,0.9128333333333334,0.9086666666666666,0.6407623000002787,0.00069848000039201,0.0018746500001725508,0.00011716999979398679,3.2,3.2,984.5,2155.2
85,0.9184679089026917,0.9170186335403727,0.9188984844360798,0.9173636348811772,0.8615513017448502,0.8613132065067548,0.9170000000000001,0.9128333333333334,0.6388024200001382,0.0007000600002356805,0.0018123200001355145,0.00011481999954412458,3.2,3.2,976.0,2140.8
86,0.9184679089026917,0.919896480331263,0.9188984844360798,0.9202745353497503,0.8615513017448502,0.86402442002442,0.9170000000000001,0.9170000000000001,0.6406335300000137,0.0006813699999838718,0.0018273999996381463,0.00010883000031753909,3.2,3.2,976.0,2140.8
87,0.9170393374741203,0.9170186335403727,0.9175396391996834,0.9173808405584515,0.855265587459136,0.8575006105006103,0.9211666666666668,0.917,0.6389434199996685,0.0007008500000665663,0.0017775100002836552,0.00012260000003152526,3.2,3.2,967.5,2126.4
88,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6422858200001429,0.000693440000031842,0.001805630000126257,0.00011803999987023417,3.2,3.2,967.5,2126.4
89,0.9170393374741203,0.9170186335403727,0.9175396391996834,0.9173808405584515,0.855265587459136,0.8575006105006103,0.9211666666666668,0.917,0.6391057900002124,0.0006942100002561346,0.0017935800002305768,0.0001136000002588844,3.2,3.2,967.5,2126.4
90,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6345746399996642,0.0006951299999855109,0.001810779999868828,0.0001226599997607991,3.2,3.2,967.5,2126.4
91,0.9170393374741203,0.9170393374741203,0.9175396391996834,0.9175396391996834,0.855265587459136,0.855265587459136,0.9211666666666668,0.9211666666666668,0.6328117099998053,0.0006929499997568201,0.0018028399998001987,0.00011690000010275981,3.2,3.2,967.5,2126.4
92,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6374144399997022,0.0006930499999725726,0.0017885499999465537,0.00011637000006885501,3.2,3.2,967.5,2126.4
93,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6323594400000729,0.0006943099997442914,0.0017631300002904026,0.00011388000002625631,3.2,3.2,967.5,2126.4
94,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6326680200003466,0.0006854800001747207,0.0017769699999917066,0.00011120999934064458,3.2,3.2,967.5,2126.4
95,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6387764900000548,0.000691979999828618,0.0018617199997606805,0.00012401999993016943,3.2,3.2,967.5,2126.4
96,0.9170393374741203,0.9170186335403727,0.9175396391996834,0.9173808405584515,0.855265587459136,0.8575006105006103,0.9211666666666668,0.917,0.6342224900003203,0.0006901399998241686,0.0017600500001208274,0.00011885000039910665,3.1,3.1,959.0,2112.0
97,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6314318200002162,0.0006882000001496635,0.0017430700001568767,0.00011823999975604237,3.1,3.1,959.0,2112.0
98,0.9170393374741203,0.9155900621118013,0.9175396391996834,0.9160047896447809,0.855265587459136,0.8550274922210406,0.9211666666666668,0.917,0.6354231700001037,0.0006835599999249098,0.0017483500001617357,0.00011433999952714657,3.1,3.1,959.0,2112.0
